x,y,RELATIVE_HUMIDITY_FLAG,HUMIDEX,STATION_PRESSURE_FLAG,WIND_DIRECTION_FLAG,STATION_NAME,WIND_DIRECTION,VISIBILITY_FLAG,STATION_PRESSURE,LOCAL_MONTH,UTC_DATE,WEATHER_ENG_DESC,ID,LOCAL_DAY,WINDCHILL,WINDCHILL_FLAG,RELATIVE_HUMIDITY,WEATHER_FRE_DESC,WIND_SPEED_FLAG,DEW_POINT_TEMP,UTC_YEAR,WIND_SPEED,HUMIDEX_FLAG,CLIMATE_IDENTIFIER,TEMP_FLAG,LOCAL_HOUR,PRECIP_AMOUNT,UTC_DAY,PROVINCE_CODE,LOCAL_DATE,TEMP,LOCAL_YEAR,PRECIP_AMOUNT_FLAG,DEW_POINT_TEMP_FLAG,VISIBILITY,UTC_MONTH
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,28,,101.02,7,2024-07-25T22:00:00,NA,7027329.2024.7.25.17,25,,,82,ND,,15.7,2024,34,,7027329,,17,1,25,QC,2024-07-25 17:00:00,18.8,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,27,,101.03,7,2024-07-25T23:00:00,NA,7027329.2024.7.25.18,25,,,72,ND,,14.4,2024,30,,7027329,,18,0,25,QC,2024-07-25 18:00:00,19.5,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,28,,101.07,7,2024-07-26T00:00:00,NA,7027329.2024.7.25.19,25,,,73,ND,,14.0,2024,34,,7027329,,19,0,26,QC,2024-07-25 19:00:00,18.9,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,27,,101.1,7,2024-07-26T01:00:00,NA,7027329.2024.7.25.20,25,,,76,ND,,14.3,2024,28,,7027329,,20,0,26,QC,2024-07-25 20:00:00,18.6,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,28,,101.15,7,2024-07-26T02:00:00,NA,7027329.2024.7.25.21,25,,,78,ND,,14.2,2024,21,,7027329,,21,0,26,QC,2024-07-25 21:00:00,18.0,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,27,,101.16,7,2024-07-26T03:00:00,NA,7027329.2024.7.25.22,25,,,79,ND,,14.4,2024,28,,7027329,,22,0,26,QC,2024-07-25 22:00:00,18.0,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,28,,101.18,7,2024-07-26T04:00:00,NA,7027329.2024.7.25.23,25,,,80,ND,,14.4,2024,13,,7027329,,23,0,26,QC,2024-07-25 23:00:00,17.8,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,26,,101.19,7,2024-07-26T05:00:00,NA,7027329.2024.7.26.0,26,,,83,ND,,14.7,2024,17,,7027329,,0,0,26,QC,2024-07-26 00:00:00,17.6,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,28,,101.22,7,2024-07-26T06:00:00,NA,7027329.2024.7.26.1,26,,,85,ND,,14.7,2024,13,,7027329,,1,0,26,QC,2024-07-26 01:00:00,17.2,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,26,,101.26,7,2024-07-26T07:00:00,NA,7027329.2024.7.26.2,26,,,85,ND,,14.6,2024,15,,7027329,,2,0,26,QC,2024-07-26 02:00:00,17.1,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,25,,101.31,7,2024-07-26T08:00:00,NA,7027329.2024.7.26.3,26,,,85,ND,,14.1,2024,13,,7027329,,3,0,26,QC,2024-07-26 03:00:00,16.6,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,25,,101.35,7,2024-07-26T09:00:00,NA,7027329.2024.7.26.4,26,,,86,ND,,13.8,2024,11,,7027329,,4,0,26,QC,2024-07-26 04:00:00,16.1,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,26,,101.4,7,2024-07-26T10:00:00,NA,7027329.2024.7.26.5,26,,,83,ND,,13.3,2024,11,,7027329,,5,0,26,QC,2024-07-26 05:00:00,16.2,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,27,,101.45,7,2024-07-26T11:00:00,NA,7027329.2024.7.26.6,26,,,75,ND,,13.4,2024,11,,7027329,,6,0,26,QC,2024-07-26 06:00:00,17.8,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,29,,101.49,7,2024-07-26T12:00:00,NA,7027329.2024.7.26.7,26,,,66,ND,,13.0,2024,15,,7027329,,7,0,26,QC,2024-07-26 07:00:00,19.5,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,29,,101.51,7,2024-07-26T13:00:00,NA,7027329.2024.7.26.8,26,,,61,ND,,13.3,2024,11,,7027329,,8,0,26,QC,2024-07-26 08:00:00,21.1,2024,,,16.1,7
-73.41694444444444,45.5175,,26,,,MONTREAL/ST-HUBERT,30,,101.52,7,2024-07-26T14:00:00,NA,7027329.2024.7.26.9,26,,,61,ND,,14.7,2024,11,,7027329,,9,0,26,QC,2024-07-26 09:00:00,22.4,2024,,,16.1,7
-73.41694444444444,45.5175,,27,,,MONTREAL/ST-HUBERT,30,,101.5,7,2024-07-26T15:00:00,NA,7027329.2024.7.26.10,26,,,54,ND,,14.2,2024,15,,7027329,,10,0,26,QC,2024-07-26 10:00:00,23.8,2024,,,16.1,7
-73.41694444444444,45.5175,,28,,,MONTREAL/ST-HUBERT,29,,101.46,7,2024-07-26T16:00:00,NA,7027329.2024.7.26.11,26,,,50,ND,,13.7,2024,15,,7027329,,11,0,26,QC,2024-07-26 11:00:00,24.6,2024,,,16.1,7
-73.41694444444444,45.5175,,30,,,MONTREAL/ST-HUBERT,27,,101.4,7,2024-07-26T17:00:00,NA,7027329.2024.7.26.12,26,,,54,ND,,15.4,2024,15,,7027329,,12,0,26,QC,2024-07-26 12:00:00,25.3,2024,,,16.1,7
-73.41694444444444,45.5175,,29,,,MONTREAL/ST-HUBERT,25,,101.37,7,2024-07-26T18:00:00,NA,7027329.2024.7.26.13,26,,,50,ND,,14.7,2024,24,,7027329,,13,0,26,QC,2024-07-26 13:00:00,25.6,2024,,,16.1,7
-73.41694444444444,45.5175,,29,,,MONTREAL/ST-HUBERT,27,,101.34,7,2024-07-26T19:00:00,NA,7027329.2024.7.26.14,26,,,47,ND,,14.0,2024,24,,7027329,,14,0,26,QC,2024-07-26 14:00:00,26.0,2024,,,16.1,7
-73.41694444444444,45.5175,,29,,,MONTREAL/ST-HUBERT,27,,101.3,7,2024-07-26T20:00:00,NA,7027329.2024.7.26.15,26,,,47,ND,,13.7,2024,26,,7027329,,15,0,26,QC,2024-07-26 15:00:00,25.8,2024,,,16.1,7
-73.41694444444444,45.5175,,29,,,MONTREAL/ST-HUBERT,30,,101.3,7,2024-07-26T21:00:00,NA,7027329.2024.7.26.16,26,,,39,ND,,12.1,2024,18,,7027329,,16,0,26,QC,2024-07-26 16:00:00,27.0,2024,,,16.1,7
-73.41694444444444,45.5175,,29,,,MONTREAL/ST-HUBERT,31,,101.31,7,2024-07-26T22:00:00,NA,7027329.2024.7.26.17,26,,,40,ND,,12.1,2024,22,,7027329,,17,0,26,QC,2024-07-26 17:00:00,26.6,2024,,,16.1,7
-73.41694444444444,45.5175,,28,,,MONTREAL/ST-HUBERT,32,,101.33,7,2024-07-26T23:00:00,NA,7027329.2024.7.26.18,26,,,43,ND,,12.4,2024,17,,7027329,,18,0,26,QC,2024-07-26 18:00:00,25.7,2024,,,16.1,7
-73.41694444444444,45.5175,,27,,,MONTREAL/ST-HUBERT,32,,101.37,7,2024-07-27T00:00:00,NA,7027329.2024.7.26.19,26,,,45,ND,,12.4,2024,15,,7027329,,19,0,27,QC,2024-07-26 19:00:00,25.0,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,33,,101.4,7,2024-07-27T01:00:00,NA,7027329.2024.7.26.20,26,,,52,ND,,12.0,2024,8,,7027329,,20,0,27,QC,2024-07-26 20:00:00,22.1,2024,,,11.3,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,31,,101.44,7,2024-07-27T02:00:00,NA,7027329.2024.7.26.21,26,,,52,ND,,11.3,2024,9,,7027329,,21,0,27,QC,2024-07-26 21:00:00,21.5,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,30,,101.46,7,2024-07-27T03:00:00,NA,7027329.2024.7.26.22,26,,,67,ND,,12.8,2024,5,,7027329,,22,0,27,QC,2024-07-26 22:00:00,19.0,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,0,,101.5,7,2024-07-27T04:00:00,NA,7027329.2024.7.26.23,26,,,73,ND,,12.6,2024,0,,7027329,,23,0,27,QC,2024-07-26 23:00:00,17.4,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,0,,101.51,7,2024-07-27T05:00:00,NA,7027329.2024.7.27.0,27,,,77,ND,,12.7,2024,0,,7027329,,0,0,27,QC,2024-07-27 00:00:00,16.7,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,26,,101.53,7,2024-07-27T06:00:00,NA,7027329.2024.7.27.1,27,,,84,ND,,12.9,2024,4,,7027329,,1,0,27,QC,2024-07-27 01:00:00,15.6,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,25,,101.52,7,2024-07-27T07:00:00,NA,7027329.2024.7.27.2,27,,,87,ND,,13.5,2024,4,,7027329,,2,0,27,QC,2024-07-27 02:00:00,15.6,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,25,,101.53,7,2024-07-27T08:00:00,NA,7027329.2024.7.27.3,27,,,92,ND,,14.6,2024,4,,7027329,,3,0,27,QC,2024-07-27 03:00:00,15.9,2024,,,16.1,7
-73.41694444444444,45.5175,,,,M,MONTREAL/ST-HUBERT,,,101.57,7,2024-07-27T09:00:00,NA,7027329.2024.7.27.4,27,,,95,ND,,12.5,2024,4,,7027329,,4,0,27,QC,2024-07-27 04:00:00,13.3,2024,,,12.9,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,0,,101.62,7,2024-07-27T10:00:00,NA,7027329.2024.7.27.5,27,,,94,ND,,13.1,2024,0,,7027329,,5,0,27,QC,2024-07-27 05:00:00,14.0,2024,,,11.3,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,0,,101.66,7,2024-07-27T11:00:00,NA,7027329.2024.7.27.6,27,,,96,ND,,14.3,2024,0,,7027329,,6,0,27,QC,2024-07-27 06:00:00,15.0,2024,,,11.3,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,0,,101.7,7,2024-07-27T12:00:00,NA,7027329.2024.7.27.7,27,,,89,ND,,16.9,2024,0,,7027329,,7,0,27,QC,2024-07-27 07:00:00,18.7,2024,,,12.9,7
-73.41694444444444,45.5175,,27,,,MONTREAL/ST-HUBERT,21,,101.71,7,2024-07-27T13:00:00,NA,7027329.2024.7.27.8,27,,,76,ND,,17.4,2024,5,,7027329,,8,0,27,QC,2024-07-27 08:00:00,21.7,2024,,,16.1,7
-73.41694444444444,45.5175,,28,,,MONTREAL/ST-HUBERT,22,,101.73,7,2024-07-27T14:00:00,NA,7027329.2024.7.27.9,27,,,69,ND,,16.8,2024,8,,7027329,,9,0,27,QC,2024-07-27 09:00:00,22.7,2024,,,16.1,7
-73.41694444444444,45.5175,,29,,,MONTREAL/ST-HUBERT,22,,101.72,7,2024-07-27T15:00:00,NA,7027329.2024.7.27.10,27,,,62,ND,,16.5,2024,9,,7027329,,10,0,27,QC,2024-07-27 10:00:00,24.0,2024,,,16.1,7
-73.41694444444444,45.5175,,29,,,MONTREAL/ST-HUBERT,20,,101.72,7,2024-07-27T16:00:00,NA,7027329.2024.7.27.11,27,,,53,ND,,15.3,2024,8,,7027329,,11,0,27,QC,2024-07-27 11:00:00,25.3,2024,,,16.1,7
-73.41694444444444,45.5175,,32,,,MONTREAL/ST-HUBERT,23,,101.67,7,2024-07-27T17:00:00,NA,7027329.2024.7.27.12,27,,,57,ND,,17.2,2024,11,,7027329,,12,0,27,QC,2024-07-27 12:00:00,26.3,2024,,,16.1,7
-73.41694444444444,45.5175,,32,,,MONTREAL/ST-HUBERT,27,,101.64,7,2024-07-27T18:00:00,NA,7027329.2024.7.27.13,27,,,51,ND,,16.4,2024,13,,7027329,,13,0,27,QC,2024-07-27 13:00:00,27.1,2024,,,16.1,7
-73.41694444444444,45.5175,,34,,,MONTREAL/ST-HUBERT,22,,101.62,7,2024-07-27T19:00:00,NA,7027329.2024.7.27.14,27,,,55,ND,,18.0,2024,15,,7027329,,14,0,27,QC,2024-07-27 14:00:00,27.6,2024,,,16.1,7
-73.41694444444444,45.5175,,32,,,MONTREAL/ST-HUBERT,22,,101.57,7,2024-07-27T20:00:00,NA,7027329.2024.7.27.15,27,,,54,ND,,16.9,2024,18,,7027329,,15,0,27,QC,2024-07-27 15:00:00,26.8,2024,,,16.1,7
-73.41694444444444,45.5175,,33,,,MONTREAL/ST-HUBERT,22,,101.52,7,2024-07-27T21:00:00,NA,7027329.2024.7.27.16,27,,,52,ND,,17.0,2024,18,,7027329,,16,0,27,QC,2024-07-27 16:00:00,27.5,2024,,,16.1,7
-73.41694444444444,45.5175,,32,,,MONTREAL/ST-HUBERT,24,,101.51,7,2024-07-27T22:00:00,NA,7027329.2024.7.27.17,27,,,53,ND,,16.6,2024,21,,7027329,,17,0,27,QC,2024-07-27 17:00:00,26.8,2024,,,16.1,7
-73.41694444444444,45.5175,,31,,,MONTREAL/ST-HUBERT,23,,101.5,7,2024-07-27T23:00:00,NA,7027329.2024.7.27.18,27,,,55,ND,,16.4,2024,15,,7027329,,18,0,27,QC,2024-07-27 18:00:00,26.0,2024,,,16.1,7
-73.41694444444444,45.5175,,30,,,MONTREAL/ST-HUBERT,23,,101.5,7,2024-07-28T00:00:00,NA,7027329.2024.7.27.19,27,,,59,ND,,16.6,2024,15,,7027329,,19,0,28,QC,2024-07-27 19:00:00,25.0,2024,,,16.1,7
-73.41694444444444,45.5175,,28,,,MONTREAL/ST-HUBERT,23,,101.53,7,2024-07-28T01:00:00,NA,7027329.2024.7.27.20,27,,,70,ND,,17.1,2024,9,,7027329,,20,0,28,QC,2024-07-27 20:00:00,22.8,2024,,,16.1,7
-73.41694444444444,45.5175,,27,,,MONTREAL/ST-HUBERT,21,,101.54,7,2024-07-28T02:00:00,NA,7027329.2024.7.27.21,27,,,74,ND,,17.0,2024,9,,7027329,,21,0,28,QC,2024-07-27 21:00:00,21.8,2024,,,16.1,7
-73.41694444444444,45.5175,,26,,,MONTREAL/ST-HUBERT,20,,101.54,7,2024-07-28T03:00:00,NA,7027329.2024.7.27.22,27,,,76,ND,,16.9,2024,8,,7027329,,22,0,28,QC,2024-07-27 22:00:00,21.2,2024,,,16.1,7
-73.41694444444444,45.5175,,26,,,MONTREAL/ST-HUBERT,21,,101.59,7,2024-07-28T04:00:00,NA,7027329.2024.7.27.23,27,,,79,ND,,17.2,2024,9,,7027329,,23,0,28,QC,2024-07-27 23:00:00,20.9,2024,,,16.1,7
-73.41694444444444,45.5175,,26,,,MONTREAL/ST-HUBERT,21,,101.63,7,2024-07-28T05:00:00,NA,7027329.2024.7.28.0,28,,,83,ND,,17.2,2024,9,,7027329,,0,0,28,QC,2024-07-28 00:00:00,20.1,2024,,,16.1,7
-73.41694444444444,45.5175,,26,,,MONTREAL/ST-HUBERT,22,,101.66,7,2024-07-28T06:00:00,NA,7027329.2024.7.28.1,28,,,85,ND,,17.4,2024,13,,7027329,,1,0,28,QC,2024-07-28 01:00:00,20.0,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,22,,101.65,7,2024-07-28T07:00:00,NA,7027329.2024.7.28.2,28,,,84,ND,,16.9,2024,15,,7027329,,2,0,28,QC,2024-07-28 02:00:00,19.6,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,22,,101.66,7,2024-07-28T08:00:00,NA,7027329.2024.7.28.3,28,,,84,ND,,16.5,2024,13,,7027329,,3,0,28,QC,2024-07-28 03:00:00,19.2,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,21,,101.68,7,2024-07-28T09:00:00,NA,7027329.2024.7.28.4,28,,,84,ND,,16.3,2024,11,,7027329,,4,0,28,QC,2024-07-28 04:00:00,19.0,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,20,,101.72,7,2024-07-28T10:00:00,NA,7027329.2024.7.28.5,28,,,85,ND,,15.9,2024,9,,7027329,,5,0,28,QC,2024-07-28 05:00:00,18.4,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,21,,101.74,7,2024-07-28T11:00:00,NA,7027329.2024.7.28.6,28,,,84,ND,,16.6,2024,8,,7027329,,6,0,28,QC,2024-07-28 06:00:00,19.3,2024,,,16.1,7
-73.41694444444444,45.5175,,26,,,MONTREAL/ST-HUBERT,21,,101.74,7,2024-07-28T12:00:00,NA,7027329.2024.7.28.7,28,,,79,ND,,17.3,2024,15,,7027329,,7,0,28,QC,2024-07-28 07:00:00,21.0,2024,,,16.1,7
-73.41694444444444,45.5175,,28,,,MONTREAL/ST-HUBERT,21,,101.71,7,2024-07-28T13:00:00,NA,7027329.2024.7.28.8,28,,,77,ND,,17.9,2024,15,,7027329,,8,0,28,QC,2024-07-28 08:00:00,22.1,2024,,,16.1,7
-73.41694444444444,45.5175,,30,,,MONTREAL/ST-HUBERT,23,,101.66,7,2024-07-28T14:00:00,NA,7027329.2024.7.28.9,28,,,75,ND,,18.7,2024,13,,7027329,,9,0,28,QC,2024-07-28 09:00:00,23.3,2024,,,16.1,7
-73.41694444444444,45.5175,,31,,,MONTREAL/ST-HUBERT,21,,101.63,7,2024-07-28T15:00:00,NA,7027329.2024.7.28.10,28,,,67,ND,,18.3,2024,18,,7027329,,10,0,28,QC,2024-07-28 10:00:00,24.7,2024,,,16.1,7
-73.41694444444444,45.5175,,32,,,MONTREAL/ST-HUBERT,24,,101.6,7,2024-07-28T16:00:00,NA,7027329.2024.7.28.11,28,,,63,ND,,18.4,2024,17,,7027329,,11,0,28,QC,2024-07-28 11:00:00,25.8,2024,,,16.1,7
-73.41694444444444,45.5175,,32,,,MONTREAL/ST-HUBERT,24,,101.57,7,2024-07-28T17:00:00,NA,7027329.2024.7.28.12,28,,,59,ND,,17.9,2024,22,,7027329,,12,0,28,QC,2024-07-28 12:00:00,26.5,2024,,,16.1,7
-73.41694444444444,45.5175,,33,,,MONTREAL/ST-HUBERT,21,,101.54,7,2024-07-28T18:00:00,NA,7027329.2024.7.28.13,28,,,55,ND,,17.5,2024,9,,7027329,,13,0,28,QC,2024-07-28 13:00:00,27.3,2024,,,16.1,7
-73.41694444444444,45.5175,,31,,,MONTREAL/ST-HUBERT,20,,101.5,7,2024-07-28T19:00:00,NA,7027329.2024.7.28.14,28,,,41,ND,,13.6,2024,13,,7027329,,14,0,28,QC,2024-07-28 14:00:00,28.0,2024,,,16.1,7
-73.41694444444444,45.5175,,32,,,MONTREAL/ST-HUBERT,23,,101.46,7,2024-07-28T20:00:00,NA,7027329.2024.7.28.15,28,,,41,ND,,14.0,2024,13,,7027329,,15,0,28,QC,2024-07-28 15:00:00,28.3,2024,,,16.1,7
-73.41694444444444,45.5175,,33,,,MONTREAL/ST-HUBERT,20,,101.39,7,2024-07-28T21:00:00,NA,7027329.2024.7.28.16,28,,,49,ND,,16.7,2024,15,,7027329,,16,0,28,QC,2024-07-28 16:00:00,28.1,2024,,,16.1,7
-73.41694444444444,45.5175,,33,,,MONTREAL/ST-HUBERT,22,,101.35,7,2024-07-28T22:00:00,NA,7027329.2024.7.28.17,28,,,54,ND,,17.6,2024,13,,7027329,,17,0,28,QC,2024-07-28 17:00:00,27.7,2024,,,16.1,7
-73.41694444444444,45.5175,,33,,,MONTREAL/ST-HUBERT,22,,101.33,7,2024-07-28T23:00:00,NA,7027329.2024.7.28.18,28,,,60,ND,,18.7,2024,11,,7027329,,18,0,28,QC,2024-07-28 18:00:00,26.9,2024,,,16.1,7
-73.41694444444444,45.5175,,32,,,MONTREAL/ST-HUBERT,20,,101.33,7,2024-07-29T00:00:00,NA,7027329.2024.7.28.19,28,,,61,ND,,18.0,2024,11,,7027329,,19,0,29,QC,2024-07-28 19:00:00,25.9,2024,,,16.1,7
-73.41694444444444,45.5175,,29,,,MONTREAL/ST-HUBERT,20,,101.35,7,2024-07-29T01:00:00,NA,7027329.2024.7.28.20,28,,,65,ND,,16.7,2024,8,,7027329,,20,0,29,QC,2024-07-28 20:00:00,23.5,2024,,,16.1,7
-73.41694444444444,45.5175,,29,,,MONTREAL/ST-HUBERT,23,,101.38,7,2024-07-29T02:00:00,NA,7027329.2024.7.28.21,28,,,65,ND,,16.8,2024,8,,7027329,,21,0,29,QC,2024-07-28 21:00:00,23.7,2024,,,16.1,7
-73.41694444444444,45.5175,,27,,,MONTREAL/ST-HUBERT,16,,101.35,7,2024-07-29T03:00:00,NA,7027329.2024.7.28.22,28,,,74,ND,,17.1,2024,8,,7027329,,22,0,29,QC,2024-07-28 22:00:00,21.9,2024,,,16.1,7
-73.41694444444444,45.5175,,27,,,MONTREAL/ST-HUBERT,0,,101.34,7,2024-07-29T04:00:00,NA,7027329.2024.7.28.23,28,,,74,ND,,16.9,2024,0,,7027329,,23,0,29,QC,2024-07-28 23:00:00,21.7,2024,,,16.1,7
-73.41694444444444,45.5175,,26,,,MONTREAL/ST-HUBERT,16,,101.31,7,2024-07-29T05:00:00,NA,7027329.2024.7.29.0,29,,,81,ND,,17.0,2024,4,,7027329,,0,0,29,QC,2024-07-29 00:00:00,20.4,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,0,,101.25,7,2024-07-29T06:00:00,NA,7027329.2024.7.29.1,29,,,84,ND,,16.4,2024,0,,7027329,,1,0,29,QC,2024-07-29 01:00:00,19.1,2024,,,16.1,7
-73.41694444444444,45.5175,,,,,MONTREAL/ST-HUBERT,0,,101.21,7,2024-07-29T07:00:00,NA,7027329.2024.7.29.2,29,,,89,ND,,15.8,2024,0,,7027329,,2,0,29,QC,2024-07-29 02:00:00,17.6,2024,,,16.1,7
