x,y,WIND_DIRECTION_FLAG,UTC_MONTH,WIND_SPEED_FLAG,WINDCHILL_FLAG,TEMP,PRECIP_AMOUNT_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,UTC_DAY,WIND_SPEED,LOCAL_YEAR,PROVINCE_CODE,STATION_PRESSURE_FLAG,DEW_POINT_TEMP,UTC_YEAR,HUMIDEX_FLAG,WEATHER_ENG_DESC,VISIBILITY_FLAG,ID,RELATIVE_HUMIDITY_FLAG,VISIBILITY,UTC_DATE,LOCAL_DAY,WIND_DIRECTION,STATION_NAME,DEW_POINT_TEMP_FLAG,RELATIVE_HUMIDITY,WEATHER_FRE_DESC,LOCAL_HOUR,TEMP_FLAG,STATION_PRESSURE,LOCAL_DATE,WINDCHILL,HUMIDEX,PRECIP_AMOUNT
-73.43472222222222,45.809444444444445,,1,,,0.2,,7014160,1,3,10,2024,QC,,-3.3,2024,,NA,,7014160.2024.1.3.4,,,2024-01-03T09:00:00,3,24,L'ASSOMPTION,,77,ND,4,,100.97,2024-01-03 04:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,0.0,,7014160,1,3,10,2024,QC,,-3.1,2024,,NA,,7014160.2024.1.3.5,,,2024-01-03T10:00:00,3,24,L'ASSOMPTION,,79,ND,5,,100.99,2024-01-03 05:00:00,-3,,0
-73.43472222222222,45.809444444444445,,1,,,0.2,,7014160,1,3,11,2024,QC,,-2.9,2024,,NA,,7014160.2024.1.3.6,,,2024-01-03T11:00:00,3,24,L'ASSOMPTION,,80,ND,6,,101.02,2024-01-03 06:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,0.1,,7014160,1,3,12,2024,QC,,-1.9,2024,,NA,,7014160.2024.1.3.7,,,2024-01-03T12:00:00,3,23,L'ASSOMPTION,,86,ND,7,,101.05,2024-01-03 07:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,-0.3,,7014160,1,3,13,2024,QC,,-0.6,2024,,NA,,7014160.2024.1.3.8,,,2024-01-03T13:00:00,3,22,L'ASSOMPTION,,98,ND,8,,101.05,2024-01-03 08:00:00,-4,,0
-73.43472222222222,45.809444444444445,,1,,,0.0,,7014160,1,3,10,2024,QC,,-0.2,2024,,NA,,7014160.2024.1.3.9,,,2024-01-03T14:00:00,3,21,L'ASSOMPTION,,99,ND,9,,101.06,2024-01-03 09:00:00,-3,,0
-73.43472222222222,45.809444444444445,,1,,,0.4,,7014160,1,3,11,2024,QC,,-0.2,2024,,NA,,7014160.2024.1.3.10,,,2024-01-03T15:00:00,3,22,L'ASSOMPTION,,96,ND,10,,101.09,2024-01-03 10:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,0.8,,7014160,1,3,11,2024,QC,,-0.4,2024,,NA,,7014160.2024.1.3.11,,,2024-01-03T16:00:00,3,22,L'ASSOMPTION,,91,ND,11,,101.07,2024-01-03 11:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.3,,7014160,1,3,13,2024,QC,,-0.4,2024,,NA,,7014160.2024.1.3.12,,,2024-01-03T17:00:00,3,22,L'ASSOMPTION,,88,ND,12,,100.98,2024-01-03 12:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.4,,7014160,1,3,10,2024,QC,,-0.3,2024,,NA,,7014160.2024.1.3.13,,,2024-01-03T18:00:00,3,23,L'ASSOMPTION,,89,ND,13,,100.93,2024-01-03 13:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.1,,7014160,1,3,13,2024,QC,,-0.3,2024,,NA,,7014160.2024.1.3.14,,,2024-01-03T19:00:00,3,21,L'ASSOMPTION,,90,ND,14,,100.91,2024-01-03 14:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.2,,7014160,1,3,13,2024,QC,,-0.1,2024,,NA,,7014160.2024.1.3.15,,,2024-01-03T20:00:00,3,21,L'ASSOMPTION,,91,ND,15,,100.92,2024-01-03 15:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.1,,7014160,1,3,6,2024,QC,,-0.1,2024,,NA,,7014160.2024.1.3.16,,,2024-01-03T21:00:00,3,24,L'ASSOMPTION,,92,ND,16,,100.95,2024-01-03 16:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.1,,7014160,1,3,4,2024,QC,,0.3,2024,,NA,,7014160.2024.1.3.17,,,2024-01-03T22:00:00,3,20,L'ASSOMPTION,,94,ND,17,,100.95,2024-01-03 17:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,0.5,,7014160,1,3,3,2024,QC,,0.2,2024,,NA,,7014160.2024.1.3.18,,,2024-01-03T23:00:00,3,23,L'ASSOMPTION,,98,ND,18,,100.96,2024-01-03 18:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,-0.6,,7014160,1,4,2,2024,QC,,-0.6,2024,,NA,,7014160.2024.1.3.19,,,2024-01-04T00:00:00,3,9,L'ASSOMPTION,,100,ND,19,,100.94,2024-01-03 19:00:00,-1,,0
-73.43472222222222,45.809444444444445,,1,,,0.4,,7014160,1,4,6,2024,QC,,0.4,2024,,NA,,7014160.2024.1.3.20,,,2024-01-04T01:00:00,3,17,L'ASSOMPTION,,100,ND,20,,100.93,2024-01-03 20:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.1,,7014160,1,4,6,2024,QC,,0.6,2024,,NA,,7014160.2024.1.3.21,,,2024-01-04T02:00:00,3,18,L'ASSOMPTION,,96,ND,21,,100.91,2024-01-03 21:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,0.9,,7014160,1,4,6,2024,QC,,0.6,2024,,NA,,7014160.2024.1.3.22,,,2024-01-04T03:00:00,3,21,L'ASSOMPTION,,98,ND,22,,100.87,2024-01-03 22:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.1,,7014160,1,4,7,2024,QC,,0.8,2024,,NA,,7014160.2024.1.3.23,,,2024-01-04T04:00:00,3,20,L'ASSOMPTION,,98,ND,23,,100.84,2024-01-03 23:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.2,,7014160,1,4,8,2024,QC,,0.7,2024,,NA,,7014160.2024.1.4.0,,,2024-01-04T05:00:00,4,20,L'ASSOMPTION,,96,ND,0,,100.77,2024-01-04 00:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.2,,7014160,1,4,9,2024,QC,,1.1,2024,,NA,,7014160.2024.1.4.1,,,2024-01-04T06:00:00,4,21,L'ASSOMPTION,,99,ND,1,,100.74,2024-01-04 01:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.3,,7014160,1,4,11,2024,QC,,1.3,2024,,NA,,7014160.2024.1.4.2,,,2024-01-04T07:00:00,4,21,L'ASSOMPTION,,100,ND,2,,100.74,2024-01-04 02:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,1.3,,7014160,1,4,10,2024,QC,,1.2,2024,,NA,,7014160.2024.1.4.3,,,2024-01-04T08:00:00,4,21,L'ASSOMPTION,,100,ND,3,,100.75,2024-01-04 03:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,0.8,,7014160,1,4,9,2024,QC,,0.7,2024,,NA,,7014160.2024.1.4.4,,,2024-01-04T09:00:00,4,23,L'ASSOMPTION,,100,ND,4,,100.74,2024-01-04 04:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,0.6,,7014160,1,4,11,2024,QC,,0.6,2024,,NA,,7014160.2024.1.4.5,,,2024-01-04T10:00:00,4,22,L'ASSOMPTION,,100,ND,5,,100.71,2024-01-04 05:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,0.1,,7014160,1,4,20,2024,QC,,-2.4,2024,,NA,,7014160.2024.1.4.6,,,2024-01-04T11:00:00,4,31,L'ASSOMPTION,,83,ND,6,,100.83,2024-01-04 06:00:00,,,0
-73.43472222222222,45.809444444444445,,1,,,-2.6,,7014160,1,4,23,2024,QC,,-6.7,2024,,NA,,7014160.2024.1.4.7,,,2024-01-04T12:00:00,4,33,L'ASSOMPTION,,74,ND,7,,100.99,2024-01-04 07:00:00,-9,,0
-73.43472222222222,45.809444444444445,,1,,,-4.9,,7014160,1,4,22,2024,QC,,-10.5,2024,,NA,,7014160.2024.1.4.8,,,2024-01-04T13:00:00,4,33,L'ASSOMPTION,,65,ND,8,,101.16,2024-01-04 08:00:00,-12,,0
-73.43472222222222,45.809444444444445,,1,,,-6.4,,7014160,1,4,20,2024,QC,,-11.9,2024,,NA,,7014160.2024.1.4.9,,,2024-01-04T14:00:00,4,33,L'ASSOMPTION,,65,ND,9,,101.37,2024-01-04 09:00:00,-13,,0
-73.43472222222222,45.809444444444445,,1,,,-7.2,,7014160,1,4,19,2024,QC,,-13.7,2024,,NA,,7014160.2024.1.4.10,,,2024-01-04T15:00:00,4,33,L'ASSOMPTION,,60,ND,10,,101.56,2024-01-04 10:00:00,-14,,0
-73.43472222222222,45.809444444444445,,1,,,-6.9,,7014160,1,4,13,2024,QC,,-14.7,2024,,NA,,7014160.2024.1.4.11,,,2024-01-04T16:00:00,4,35,L'ASSOMPTION,,54,ND,11,,101.6,2024-01-04 11:00:00,-12,,0
-73.43472222222222,45.809444444444445,,1,,,-6.5,,7014160,1,4,15,2024,QC,,-14.2,2024,,NA,,7014160.2024.1.4.12,,,2024-01-04T17:00:00,4,32,L'ASSOMPTION,,54,ND,12,,101.65,2024-01-04 12:00:00,-12,,0
-73.43472222222222,45.809444444444445,,1,,,-6.2,,7014160,1,4,15,2024,QC,,-14.2,2024,,NA,,7014160.2024.1.4.13,,,2024-01-04T18:00:00,4,33,L'ASSOMPTION,,53,ND,13,,101.66,2024-01-04 13:00:00,-12,,0
-73.43472222222222,45.809444444444445,,1,,,-5.9,,7014160,1,4,16,2024,QC,,-14.6,2024,,NA,,7014160.2024.1.4.14,,,2024-01-04T19:00:00,4,33,L'ASSOMPTION,,50,ND,14,,101.71,2024-01-04 14:00:00,-12,,0.2
-73.43472222222222,45.809444444444445,,1,,,-6.0,,7014160,1,4,16,2024,QC,,-14.8,2024,,NA,,7014160.2024.1.4.15,,,2024-01-04T20:00:00,4,31,L'ASSOMPTION,,50,ND,15,,101.8,2024-01-04 15:00:00,-12,,0
-73.43472222222222,45.809444444444445,,1,,,-6.8,,7014160,1,4,14,2024,QC,,-14.7,2024,,NA,,7014160.2024.1.4.16,,,2024-01-04T21:00:00,4,31,L'ASSOMPTION,,53,ND,16,,101.89,2024-01-04 16:00:00,-13,,0
-73.43472222222222,45.809444444444445,,1,,,-7.8,,7014160,1,4,12,2024,QC,,-14.9,2024,,NA,,7014160.2024.1.4.17,,,2024-01-04T22:00:00,4,30,L'ASSOMPTION,,57,ND,17,,101.95,2024-01-04 17:00:00,-13,,0
-73.43472222222222,45.809444444444445,,1,,,-8.8,,7014160,1,4,16,2024,QC,,-14.6,2024,,NA,,7014160.2024.1.4.18,,,2024-01-04T23:00:00,4,31,L'ASSOMPTION,,63,ND,18,,102.03,2024-01-04 18:00:00,-16,,0
-73.43472222222222,45.809444444444445,,1,,,-9.4,,7014160,1,5,9,2024,QC,,-14.9,2024,,NA,,7014160.2024.1.4.19,,,2024-01-05T00:00:00,4,30,L'ASSOMPTION,,64,ND,19,,102.1,2024-01-04 19:00:00,-14,,0
-73.43472222222222,45.809444444444445,,1,,,-10.2,,7014160,1,5,5,2024,QC,,-14.5,2024,,NA,,7014160.2024.1.4.20,,,2024-01-05T01:00:00,4,27,L'ASSOMPTION,,70,ND,20,,102.14,2024-01-04 20:00:00,-13,,0
-73.43472222222222,45.809444444444445,,1,,,-10.5,,7014160,1,5,8,2024,QC,,-14.9,2024,,NA,,7014160.2024.1.4.21,,,2024-01-05T02:00:00,4,27,L'ASSOMPTION,,70,ND,21,,102.13,2024-01-04 21:00:00,-15,,0
-73.43472222222222,45.809444444444445,,1,,,-10.8,,7014160,1,5,7,2024,QC,,-15.3,2024,,NA,,7014160.2024.1.4.22,,,2024-01-05T03:00:00,4,27,L'ASSOMPTION,,70,ND,22,,102.11,2024-01-04 22:00:00,-15,,0
-73.43472222222222,45.809444444444445,,1,,,-11.3,,7014160,1,5,6,2024,QC,,-15.4,2024,,NA,,7014160.2024.1.4.23,,,2024-01-05T04:00:00,4,28,L'ASSOMPTION,,71,ND,23,,102.12,2024-01-04 23:00:00,-15,,0
-73.43472222222222,45.809444444444445,,1,,,-11.7,,7014160,1,5,6,2024,QC,,-15.6,2024,,NA,,7014160.2024.1.5.0,,,2024-01-05T05:00:00,5,27,L'ASSOMPTION,,72,ND,0,,102.12,2024-01-05 00:00:00,-15,,0
-73.43472222222222,45.809444444444445,,1,,,-12.1,,7014160,1,5,6,2024,QC,,-15.0,2024,,NA,,7014160.2024.1.5.1,,,2024-01-05T06:00:00,5,24,L'ASSOMPTION,,79,ND,1,,102.1,2024-01-05 01:00:00,-16,,0
-73.43472222222222,45.809444444444445,,1,,,-12.3,,7014160,1,5,4,2024,QC,,-15.3,2024,,NA,,7014160.2024.1.5.2,,,2024-01-05T07:00:00,5,25,L'ASSOMPTION,,78,ND,2,,102.11,2024-01-05 02:00:00,-15,,0
