x,y,LOCAL_DAY,PRECIP_AMOUNT_FLAG,VISIBILITY,STATION_PRESSURE_FLAG,WIND_SPEED_FLAG,WINDCHILL,ID,LOCAL_DATE,UTC_MONTH,WIND_SPEED,WIND_DIRECTION,UTC_YEAR,VISIBILITY_FLAG,UTC_DAY,CLIMATE_IDENTIFIER,WINDCHILL_FLAG,LOCAL_YEAR,PROVINCE_CODE,TEMP_FLAG,STATION_NAME,WEATHER_ENG_DESC,HUMIDEX,RELATIVE_HUMIDITY_FLAG,TEMP,RELATIVE_HUMIDITY,STATION_PRESSURE,UTC_DATE,WIND_DIRECTION_FLAG,LOCAL_HOUR,DEW_POINT_TEMP,WEATHER_FRE_DESC,LOCAL_MONTH,DEW_POINT_TEMP_FLAG,HUMIDEX_FLAG,PRECIP_AMOUNT
-71.14833333333333,47.32277777777778,13,,,,,,7042395.2024.8.13.18,2024-08-13 18:00:00,8,5,34,2024,,13,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,18.5,63,93.69,2024-08-13T23:00:00,,18,11.2,ND,8,,,0
-71.14833333333333,47.32277777777778,13,,,,,,7042395.2024.8.13.19,2024-08-13 19:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,14.8,81,93.73,2024-08-14T00:00:00,,19,11.6,ND,8,,,0
-71.14833333333333,47.32277777777778,13,,,,,,7042395.2024.8.13.20,2024-08-13 20:00:00,8,7,33,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,14.0,86,93.8,2024-08-14T01:00:00,,20,11.6,ND,8,,,0
-71.14833333333333,47.32277777777778,13,,,,,,7042395.2024.8.13.21,2024-08-13 21:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.0,90,93.85,2024-08-14T02:00:00,,21,10.4,ND,8,,,0
-71.14833333333333,47.32277777777778,13,,,,,,7042395.2024.8.13.22,2024-08-13 22:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,10.4,94,93.86,2024-08-14T03:00:00,,22,9.4,ND,8,,,0
-71.14833333333333,47.32277777777778,13,,,,,,7042395.2024.8.13.23,2024-08-13 23:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,9.5,95,93.88,2024-08-14T04:00:00,,23,8.8,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.0,2024-08-14 00:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,8.8,97,93.88,2024-08-14T05:00:00,,0,8.3,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.1,2024-08-14 01:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,8.0,97,93.87,2024-08-14T06:00:00,,1,7.5,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.2,2024-08-14 02:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,7.5,97,93.9,2024-08-14T07:00:00,,2,7.1,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.3,2024-08-14 03:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,7.0,97,93.91,2024-08-14T08:00:00,,3,6.5,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.4,2024-08-14 04:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,6.6,97,93.92,2024-08-14T09:00:00,,4,6.1,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.5,2024-08-14 05:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,6.6,98,93.95,2024-08-14T10:00:00,,5,6.3,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.6,2024-08-14 06:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,8.6,99,93.95,2024-08-14T11:00:00,,6,8.4,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.7,2024-08-14 07:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.9,92,93.97,2024-08-14T12:00:00,,7,11.6,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.8,2024-08-14 08:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,17.2,75,93.96,2024-08-14T13:00:00,,8,12.8,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.9,2024-08-14 09:00:00,8,4,11,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,20.4,62,93.95,2024-08-14T14:00:00,,9,12.9,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.10,2024-08-14 10:00:00,8,5,30,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,21.9,51,93.96,2024-08-14T15:00:00,,10,11.4,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.11,2024-08-14 11:00:00,8,7,35,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,22.2,53,93.94,2024-08-14T16:00:00,,11,12.1,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.12,2024-08-14 12:00:00,8,9,31,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,23.0,47,93.92,2024-08-14T17:00:00,,12,11.0,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.13,2024-08-14 13:00:00,8,10,29,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,23.2,48,93.9,2024-08-14T18:00:00,,13,11.5,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.14,2024-08-14 14:00:00,8,6,31,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,22.8,50,93.89,2024-08-14T19:00:00,,14,11.8,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.15,2024-08-14 15:00:00,8,9,33,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,21.9,54,93.9,2024-08-14T20:00:00,,15,12.2,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.16,2024-08-14 16:00:00,8,6,32,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,22.1,54,93.89,2024-08-14T21:00:00,,16,12.4,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.17,2024-08-14 17:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,21.7,56,93.89,2024-08-14T22:00:00,,17,12.5,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.18,2024-08-14 18:00:00,8,0,0,2024,,14,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,19.4,78,93.91,2024-08-14T23:00:00,,18,15.4,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.19,2024-08-14 19:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,16.7,84,93.94,2024-08-15T00:00:00,,19,14.0,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.20,2024-08-14 20:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,15.4,89,94.01,2024-08-15T01:00:00,,20,13.6,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.21,2024-08-14 21:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,14.4,92,94.0,2024-08-15T02:00:00,,21,13.1,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.22,2024-08-14 22:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,13.3,94,93.99,2024-08-15T03:00:00,,22,12.3,ND,8,,,0
-71.14833333333333,47.32277777777778,14,,,,,,7042395.2024.8.14.23,2024-08-14 23:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.1,95,93.98,2024-08-15T04:00:00,,23,11.2,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.0,2024-08-15 00:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,11.9,95,93.95,2024-08-15T05:00:00,,0,11.0,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.1,2024-08-15 01:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,11.4,97,93.93,2024-08-15T06:00:00,,1,11.0,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.2,2024-08-15 02:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,10.5,96,93.89,2024-08-15T07:00:00,,2,9.9,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.3,2024-08-15 03:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,9.7,97,93.87,2024-08-15T08:00:00,,3,9.2,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.4,2024-08-15 04:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,9.2,96,93.89,2024-08-15T09:00:00,,4,8.6,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.5,2024-08-15 05:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,9.2,98,93.92,2024-08-15T10:00:00,,5,8.9,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.6,2024-08-15 06:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,10.0,98,93.97,2024-08-15T11:00:00,,6,9.6,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.7,2024-08-15 07:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,14.8,89,93.97,2024-08-15T12:00:00,,7,12.9,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.8,2024-08-15 08:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,17.7,77,93.96,2024-08-15T13:00:00,,8,13.5,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.9,2024-08-15 09:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,21.2,62,93.95,2024-08-15T14:00:00,,9,13.6,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.10,2024-08-15 10:00:00,8,3,8,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,22.5,56,93.95,2024-08-15T15:00:00,,10,13.2,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.11,2024-08-15 11:00:00,8,4,13,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,22.6,51,93.92,2024-08-15T16:00:00,,11,11.9,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.12,2024-08-15 12:00:00,8,4,14,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,22.5,53,93.92,2024-08-15T17:00:00,,12,12.5,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.13,2024-08-15 13:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,26,,21.4,71,93.95,2024-08-15T18:00:00,,13,16.0,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.14,2024-08-15 14:00:00,8,4,16,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,20.6,71,93.94,2024-08-15T19:00:00,,14,15.3,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.15,2024-08-15 15:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,20.1,81,93.93,2024-08-15T20:00:00,,15,16.7,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.16,2024-08-15 16:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,19.9,79,93.92,2024-08-15T21:00:00,,16,16.2,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.17,2024-08-15 17:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,19.9,80,93.93,2024-08-15T22:00:00,,17,16.3,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.18,2024-08-15 18:00:00,8,0,0,2024,,15,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,19.0,83,93.96,2024-08-15T23:00:00,,18,16.0,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.19,2024-08-15 19:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,18.2,90,93.97,2024-08-16T00:00:00,,19,16.6,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.20,2024-08-15 20:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,16.9,92,94.0,2024-08-16T01:00:00,,20,15.6,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.21,2024-08-15 21:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,16.4,93,93.97,2024-08-16T02:00:00,,21,15.3,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.22,2024-08-15 22:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,15.4,95,94.0,2024-08-16T03:00:00,,22,14.6,ND,8,,,0
-71.14833333333333,47.32277777777778,15,,,,,,7042395.2024.8.15.23,2024-08-15 23:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,14.2,96,93.98,2024-08-16T04:00:00,,23,13.6,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.0,2024-08-16 00:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,13.9,95,93.98,2024-08-16T05:00:00,,0,13.2,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.1,2024-08-16 01:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,13.4,96,93.97,2024-08-16T06:00:00,,1,12.8,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.2,2024-08-16 02:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.4,96,93.96,2024-08-16T07:00:00,,2,11.8,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.3,2024-08-16 03:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,11.6,98,93.94,2024-08-16T08:00:00,,3,11.2,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.4,2024-08-16 04:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,10.5,97,93.92,2024-08-16T09:00:00,,4,10.0,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.5,2024-08-16 05:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,10.1,97,93.95,2024-08-16T10:00:00,,5,9.6,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.6,2024-08-16 06:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,10.8,98,93.97,2024-08-16T11:00:00,,6,10.5,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.7,2024-08-16 07:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,14.0,96,94.01,2024-08-16T12:00:00,,7,13.4,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.8,2024-08-16 08:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,17.3,88,94.0,2024-08-16T13:00:00,,8,15.2,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.9,2024-08-16 09:00:00,8,0,0,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,20.3,79,93.99,2024-08-16T14:00:00,,9,16.6,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.10,2024-08-16 10:00:00,8,3,15,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,26,,21.9,66,93.99,2024-08-16T15:00:00,,10,15.2,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.11,2024-08-16 11:00:00,8,5,15,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,26,,22.5,60,93.98,2024-08-16T16:00:00,,11,14.3,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.12,2024-08-16 12:00:00,8,7,20,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,26,,22.2,64,93.96,2024-08-16T17:00:00,,12,15.1,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.13,2024-08-16 13:00:00,8,6,20,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,28,,22.9,65,93.94,2024-08-16T18:00:00,,13,16.0,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.14,2024-08-16 14:00:00,8,8,23,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,27,,22.3,68,93.95,2024-08-16T19:00:00,,14,16.0,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.15,2024-08-16 15:00:00,8,4,19,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,28,,22.7,69,93.92,2024-08-16T20:00:00,,15,16.7,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.16,2024-08-16 16:00:00,8,6,22,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,27,,22.7,65,93.9,2024-08-16T21:00:00,,16,15.8,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.17,2024-08-16 17:00:00,8,6,22,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,26,,21.5,69,93.91,2024-08-16T22:00:00,,17,15.6,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.18,2024-08-16 18:00:00,8,4,18,2024,,16,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,20.4,79,93.92,2024-08-16T23:00:00,,18,16.7,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.19,2024-08-16 19:00:00,8,3,30,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,17.9,88,93.92,2024-08-17T00:00:00,,19,15.9,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.20,2024-08-16 20:00:00,8,4,30,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,16.0,93,93.96,2024-08-17T01:00:00,,20,14.9,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.21,2024-08-16 21:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,14.4,94,93.95,2024-08-17T02:00:00,,21,13.4,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.22,2024-08-16 22:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,14.2,97,93.96,2024-08-17T03:00:00,,22,13.7,ND,8,,,0
-71.14833333333333,47.32277777777778,16,,,,,,7042395.2024.8.16.23,2024-08-16 23:00:00,8,4,29,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.8,96,93.94,2024-08-17T04:00:00,,23,12.2,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.0,2024-08-17 00:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.7,98,93.94,2024-08-17T05:00:00,,0,12.3,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.1,2024-08-17 01:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.7,97,93.91,2024-08-17T06:00:00,,1,12.3,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.2,2024-08-17 02:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.5,98,93.9,2024-08-17T07:00:00,,2,12.3,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.3,2024-08-17 03:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.5,98,93.89,2024-08-17T08:00:00,,3,12.2,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.4,2024-08-17 04:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,13.1,98,93.89,2024-08-17T09:00:00,,4,12.7,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.5,2024-08-17 05:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,12.5,97,93.88,2024-08-17T10:00:00,,5,12.1,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.6,2024-08-17 06:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,14.4,98,93.87,2024-08-17T11:00:00,,6,14.1,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.7,2024-08-17 07:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,16.9,95,93.87,2024-08-17T12:00:00,,7,16.0,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.8,2024-08-17 08:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,19.9,86,93.86,2024-08-17T13:00:00,,8,17.5,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.9,2024-08-17 09:00:00,8,5,20,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,26,,20.9,76,93.88,2024-08-17T14:00:00,,9,16.5,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.10,2024-08-17 10:00:00,8,6,25,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,27,,22.2,70,93.89,2024-08-17T15:00:00,,10,16.5,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.11,2024-08-17 11:00:00,8,9,21,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,27,,21.9,71,93.85,2024-08-17T16:00:00,,11,16.3,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.12,2024-08-17 12:00:00,8,8,23,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,26,,22.1,64,93.8,2024-08-17T17:00:00,,12,14.9,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.13,2024-08-17 13:00:00,8,8,23,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,27,,22.7,64,93.78,2024-08-17T18:00:00,,13,15.4,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.14,2024-08-17 14:00:00,8,6,22,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,29,,23.4,66,93.74,2024-08-17T19:00:00,,14,16.8,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.15,2024-08-17 15:00:00,8,8,22,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,28,,22.8,68,93.71,2024-08-17T20:00:00,,15,16.7,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.16,2024-08-17 16:00:00,8,8,20,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,27,,22.9,63,93.7,2024-08-17T21:00:00,,16,15.5,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.17,2024-08-17 17:00:00,8,8,21,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,27,,22.1,69,93.69,2024-08-17T22:00:00,,17,16.1,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.18,2024-08-17 18:00:00,8,0,0,2024,,17,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,25,,20.5,78,93.69,2024-08-17T23:00:00,,18,16.5,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.19,2024-08-17 19:00:00,8,0,0,2024,,18,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,19.0,87,93.68,2024-08-18T00:00:00,,19,16.7,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.20,2024-08-17 20:00:00,8,0,0,2024,,18,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,17.9,90,93.73,2024-08-18T01:00:00,,20,16.3,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.21,2024-08-17 21:00:00,8,0,0,2024,,18,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,17.5,92,93.71,2024-08-18T02:00:00,,21,16.1,ND,8,,,0
-71.14833333333333,47.32277777777778,17,,,,,,7042395.2024.8.17.22,2024-08-17 22:00:00,8,0,0,2024,,18,7042395,,2024,QC,,FORET MONTMORENCY RCS,NA,,,17.1,93,93.68,2024-08-18T03:00:00,,22,15.9,ND,8,,,0
